match_id_hash,game_time,radiant_win,duration,time_remaining,next_roshan_team
2d79d40122f320a967bae62320531597,870,FALSE,1488,618,Dire
84301a559d9ddadfafcaa2353769595d,64,TRUE,1957,1893,Radiant
8fe33a7c087083fb261d20460d77ddd7,1980,FALSE,2624,644,Dire
057d8e3fe1f861f32319bc79126653a8,272,FALSE,2882,2610,Dire
52bbc23503917718816dbcb881378b4f,761,TRUE,1799,1038,
79681167e50ea0689cccda30a7c987fb,621,TRUE,1555,934,
9a35453994770a314f1eed16592f33b2,508,FALSE,2304,1796,Dire
bbdc84f98756a390e6cff0229324fc01,620,TRUE,2299,1679,Dire
e1cc0d3e1b97a7d3058d4817a9a14bca,1041,FALSE,2427,1386,Dire
1835b9e4d5e2dfbd0ab6bbcb326a529c,742,TRUE,1997,1255,Radiant
3ce42810ba35932902d98082d2b0a33c,1529,TRUE,2157,628,Radiant
caa5917451ea6eaac704e3b0336e71e7,298,FALSE,2448,2150,Dire
9a33ba88ba289b74145e0f54cd61511f,1517,TRUE,1645,128,
88380b169570f2ca664b54f6b1a226fb,1665,TRUE,1871,206,
722eef1e977d8f134e9f714bee1b09b5,240,TRUE,1507,1267,Radiant
0e6a53cf0836c13a424089f82d95563a,1420,TRUE,2207,787,Radiant
da140ada5ac741a44f6f37a2657addae,1724,TRUE,2000,276,
fce369fb2fc522290aa8b51644c567e5,1546,TRUE,2393,847,Dire
ab983e8b8c63edbc6f94f840f638d5e4,1975,FALSE,2475,500,
c119601c3c4e13d5c767d9610937c25e,406,TRUE,1561,1155,
79ae0b729d7e31af75b4d441cac3ea9f,2333,TRUE,2412,79,Radiant
6e262422677e9e303fb35e4d17abca74,1550,FALSE,1878,328,
23d6abff9c6336cb0a1d13874ff3ce20,1362,FALSE,2020,658,
d78152c7d5e2af924ca953d1b8e879fb,2051,FALSE,2655,604,
3637358c88e16f4b509d008f557c724e,443,FALSE,1322,879,
3fe54431bc9c0b872a97d5b93b2ee96a,149,FALSE,2069,1920,
49bce7ffdb6d228d3711293bf5558230,395,FALSE,1135,740,
b10b9b30a6f59198b27acc7349aada13,1028,FALSE,3546,2518,Radiant
79d7fcd6dc7dc0f6180f7b8563d14828,2116,FALSE,2357,241,
ab4c8d755ad474aa757246dac434735f,421,TRUE,1734,1313,Radiant
7605d3864cdb610ca2e247d314155b47,777,FALSE,2247,1470,Dire
db32e25f065504e474ab44fb0411ea68,576,TRUE,1667,1091,
0b672a2575f1add2965379ae0df61e08,525,FALSE,2751,2226,Dire
a83990eee829707897631a8a53df24dd,730,TRUE,1290,560,
bbc30fb46bc4cc42a7c9235949b32483,1120,TRUE,1199,79,
8b4ddff03da75be99ffb72ad090e9beb,142,FALSE,907,765,
1dfdd0f14d7f0c42a3324efa585b034a,658,FALSE,1403,745,Dire
eb6413c4801045addafe61f0538a7ce8,473,TRUE,2473,2000,Dire
e6432ff0d234ecdbe12dc34670604c3a,469,FALSE,1845,1376,Dire
bcb6f3dc651450d1e893aed9166c0a45,1649,TRUE,2372,723,
18a00ab26dd174841dad57c850dfb505,2144,FALSE,2199,55,
ff8f5a677edd6c650dda3ae0b207ea7e,1058,TRUE,1608,550,
a70105b5d0097a4e0bac45cff2520f12,2274,FALSE,2618,344,Dire
aec5bf32af8ae222a5eb92591b23343b,1240,FALSE,2830,1590,Radiant
802b981e8b74d9b4b71510effe1d479e,1592,TRUE,2294,702,Radiant
3943def594791cb8833084df3ecfc29c,1216,TRUE,1533,317,
523d073fd19ad446647d76cb0ef04436,541,TRUE,1778,1237,Radiant
0665d625b040a25d00636048d1922045,1522,TRUE,1844,322,
07a36a056bb2c6f0d61672fa9dfa0ad2,105,TRUE,2436,2331,Dire
9c503f471b914320f00f5c854b3c6e5c,1521,TRUE,2132,611,Radiant
76f24da784ce6ea3bf645248304d00d4,584,TRUE,2530,1946,Radiant
120425745f31547434f4b34f37223eaa,1718,TRUE,2068,350,
c2ca99ab63990899b81de15ccd8144a2,1531,TRUE,2290,759,Radiant
4493c8b36eb30d6e53a4d3f6cb44865e,1072,TRUE,1993,921,Dire
83701f473055e5c9288fbe09fa47586d,1960,TRUE,2838,878,Dire
cdf3978f8ae92dff27bd85a6b03ba2a0,2440,TRUE,2833,393,
797fb49147b210302168f90f83dfbcbe,1378,TRUE,2578,1200,Dire
8868f43d39c3407d8b5f8ac5b6c28c62,448,TRUE,1934,1486,Dire
a808fac0379d28a1646ffe294a7103e8,15,FALSE,2179,2164,Dire
d4063143b2a626cf45d472edf096a8c3,1092,TRUE,2030,938,Radiant
fcfdb3c8712ee4d40c3de0b7994766fa,1699,TRUE,2685,986,
78c5789ed53fc9c80575edc9be2fc751,227,FALSE,2024,1797,Dire
218b3cee4af30f5a9844cf42056a15f7,1586,FALSE,2817,1231,Dire
26856fd980dc0d6f1f91ba50afdefdec,808,TRUE,2380,1572,Radiant
755e6373521acc0ea6d6ff503ddd9019,1628,TRUE,2809,1181,Radiant
f4ff52656b955873a6f84a0c1ca12c50,227,TRUE,1584,1357,Radiant
dd0305b460375e0971b2a54bfde86e1c,835,TRUE,2394,1559,
eb3dd9e9f47a108f2d739b7ee8fc7a25,695,TRUE,2427,1732,Dire
c7a45507ca92507b8973853b5968a826,467,TRUE,2607,2140,
f9ec8aa4be2bfb4c4847d7fd05f40b4a,1815,FALSE,3620,1805,Dire
7ac90f7ab92a290a7ebc13747c009fba,1576,FALSE,1948,372,Dire
853a7b061b56c69a20ec5692cb12fb1a,2105,FALSE,2211,106,
8e78031763cf3526ea84d54e43084604,796,FALSE,1367,571,
9b840c0065634321985c4ecda264035b,600,FALSE,1363,763,Dire
1f66e860ddc274ddd2812aee780405a4,1636,TRUE,2127,491,
af29275164993a3d4fea5e7bd49500c5,885,FALSE,2569,1684,Radiant
2d832b30d068d0a4c5c687d915d35f3a,428,FALSE,3234,2806,Radiant
22a02d728db30fbf176cbea953d8eeb7,298,TRUE,2211,1913,Dire
baa062ff9249af87ba3c1a1b9eb1e754,1898,TRUE,2717,819,Dire
2be24aa082decb8cd1bdc2478196f335,1895,TRUE,2175,280,
a245187391f8afb192a5a9e83a5caa46,2771,TRUE,5209,2438,Dire
6252c6fbb655edbb577b581f9fc0702c,1272,TRUE,2432,1160,Radiant
21965b4b5cf2a25f9a78b1c673299676,1498,FALSE,2322,824,Dire
6e47e4dceb8a98252f3a59f112af0b76,653,TRUE,2766,2113,Radiant
74956f64a9fc10a1d19992337c9e5c23,1038,FALSE,1878,840,Dire
001a0010fbdff61042aa3dc81b949903,1099,FALSE,3348,2249,Radiant
6e9f58b6e1ea87c435aa75dbe55dc5f4,1989,TRUE,2143,154,Radiant
278ac1f0cd9bcc44bbb85796948aba8c,1805,FALSE,2422,617,Dire
58a64210c21cd819fbbeaffa5a7fcfbb,876,FALSE,2247,1371,Dire
eee7e55c4fe5989a8f13082e84753784,1046,TRUE,1624,578,
16ddcad7c3e3c8c2111ce19f112fb2d4,2531,FALSE,2849,318,Dire
85767986b40479565183285219af4b28,1271,TRUE,1865,594,Radiant
54aabd1a8ce3e11b92ae82af6b3a5c40,1361,TRUE,4222,2861,Radiant
0413621e54a884f1b6fb024d58994fc7,1109,FALSE,1947,838,Dire
a01ef1953abc60535d722bc5d63f3fa4,1983,TRUE,2040,57,
648d2f9cebbae6405e4edd871d4ee322,631,TRUE,2672,2041,Radiant
f1b6dadc32c799c42daca79f5a1f1219,1754,FALSE,2186,432,Dire
76726f251663d891dd01ff04af501027,61,FALSE,2006,1945,
ae59bc5ffb6b5c000fcf60bd09c9894b,230,FALSE,2257,2027,Dire
a2f59763b2661415da94c8974c9dae14,247,FALSE,3327,3080,Radiant
a84b121759b0df92df32824cb9f7ef83,30,TRUE,909,879,Radiant
8b6e430c796e072ac6c0759237aafe7a,1017,TRUE,1354,337,Radiant
332b21b6a9d82038b0d7c93d87a89ba8,165,TRUE,2288,2123,Dire
24966179b6aa92d94ee06363dc2d9476,862,FALSE,1507,645,Dire
95f4e216601435df64b3f01b1a5fa7f3,631,FALSE,3060,2429,Dire
0304f77e7d444a9122355553b701e723,813,FALSE,1336,523,Dire
4de0d381505d8f2219f1e06921eaf082,1935,FALSE,3878,1943,Dire
5e89e55852ae6aca1b6b548ca9ae3a9e,264,TRUE,2052,1788,Radiant
aa2d501fe751a6daf81b90fae9e67373,162,TRUE,2671,2509,Radiant
12aaa423b5366e98073de1af6e3dedba,776,TRUE,2515,1739,Radiant
860027b8b9b7d8e9da15f717a5523308,1568,TRUE,1748,180,
8dcde1329e78044b2c684950c1d7b030,925,TRUE,2424,1499,Dire
46a0febd8872f1f905ba7cca66dcc2c1,434,FALSE,1622,1188,
e409e6b970914c1235efbbeafdddf476,2445,TRUE,3523,1078,Radiant
49aab77b99daa9c78ba66b41569af698,807,TRUE,2001,1194,Radiant
c3c01d8a1130893daf1da6d2d471fc76,2656,TRUE,2922,266,
1b3946b8f6bd80914bba3df7a1df1f49,701,TRUE,2343,1642,Radiant
d9a8325a23a3b37e1d81860fff3de026,886,FALSE,3197,2311,Radiant
1bac2c21755e1d726efdee2922199141,1178,FALSE,1994,816,Dire
7f1b3758d9342d97e82a8dd23ea9054c,595,FALSE,2940,2345,Radiant
0a76b2d6254260573ca6b7ab38c3d8a2,294,FALSE,1590,1296,
7702dffe6ef1b69c91348b78bd4e1a70,1515,TRUE,1622,107,
bf4b21b9c8672152b32b9999cea613d4,390,FALSE,1669,1279,Dire
12d435106fe0b89308c3738d142b98e6,3405,FALSE,3452,47,
aca07dc73156bc009e413c311427a412,1593,TRUE,2792,1199,Radiant
fcac19e51852df5f6b23dd53b8cea7bf,1679,TRUE,2549,870,Radiant
b8cdec2ec41734dd0a30911c77362af8,600,TRUE,1493,893,Radiant
3a274cd6bf3efed9b5988f736e91e038,1483,FALSE,2636,1153,Dire
a95dd3bff523240eeb11f2e604984508,641,FALSE,1438,797,
12a74dcdab3051e58015687a9f02cd98,29,TRUE,1965,1936,
4043afc50a398895ac2d6167301ee4bf,184,FALSE,1315,1131,Dire
de08044eb3beee310da2df218f8d6a71,763,FALSE,3195,2432,Dire
7b64a6819f405510ff5fd066fdf0c474,1439,TRUE,1651,212,
657379fdf7efbbbee64133957804bfcf,745,TRUE,2675,1930,Radiant
5796dfc20055f34d0cf556c649acef40,448,FALSE,3137,2689,Radiant
6a5a73dde9d142a4d73bba8d5ba6bd8c,532,FALSE,2077,1545,Dire
62582fca030c9cd54482241315c01e57,1305,TRUE,1744,439,Radiant
b995359faa5165f07e681a5e2c3a9461,465,FALSE,3001,2536,Radiant
ec11c043e0debf2623d847e27da59a40,930,TRUE,2890,1960,Dire
786b48c4e619f9fdffe9b43eca86c46f,1478,FALSE,2353,875,Dire
c4415cdf0b23a73bd74177ddb3fb57d7,1107,TRUE,1948,841,Radiant
a3d0bbad11e91bbaac1bdce86e5ded9c,612,TRUE,2444,1832,Dire
52a6727d57045daf29597455a1ea191c,1156,FALSE,1588,432,
8b06848ad0ffff48aebe4f5a98a26387,1225,TRUE,2804,1579,Radiant
062f6508b203dce18cfcbd2cc22ec6ba,232,TRUE,1462,1230,Dire
a92b05607f5b90dd83ba69b8b72f85ef,1976,TRUE,2628,652,
3e45e53704344545a77437a35d84d701,1693,FALSE,2387,694,
9aec51a46836c4e46d4e2f5d16f0eecd,2033,FALSE,3401,1368,Dire
67861f84ef327db86c643472259cf458,1276,TRUE,2816,1540,Dire
024a32abb562d8e3f0e81fce0232e20d,1232,TRUE,2392,1160,Radiant
1d3725f940a6fa1b2918f2bc93a2e2aa,1219,FALSE,2460,1241,Dire
1e942e2929504d8e5a547b6376e0bde4,1487,FALSE,2432,945,Dire
6d526e6d975757d32501ef973ff6068f,1548,TRUE,2790,1242,Dire
60981e8764600f7c149a16fa2adb85e8,1835,TRUE,2065,230,
69be8cff94c1312ae6c8e14fa2c074ec,2011,FALSE,2185,174,
6d0b502342a86ead09c89573c71f2881,2986,TRUE,3034,48,
c2cc98c33e2397fe177584b185b0aab5,2561,FALSE,2949,388,
08952973e816a318ccd4a59d1bf6135e,1369,TRUE,3165,1796,
25e41afcee3554888fa1a6d62159fd09,2311,TRUE,3823,1512,Radiant
46372c542285ba542cbffaf0765089dc,2605,FALSE,2937,332,
7cb9ec80f923a97938671743a7c5014c,2414,FALSE,2687,273,Dire
0d8f04cbc65682d783fc7c37842ae565,925,FALSE,2902,1977,Radiant
084f3305e692cb91e37b28a4e1159b32,138,TRUE,1136,998,
fbc035eab703797a833a14064eed4242,1157,TRUE,1210,53,
9fd13eb3e89849aabce571265b5a78dc,367,TRUE,1351,984,Radiant
7b6d88163a33a9baaa859536fedae0bd,782,TRUE,2718,1936,Dire
9d0ad0ef51ba58501cf858a7d8e71625,1337,TRUE,1477,140,
60730f4e762683cdee31acd8af9a9aa4,466,FALSE,2297,1831,Dire
a63a360271f8118e33dafd9aac2ed73e,165,TRUE,2382,2217,Radiant
69b609e8414b80ecd8eb7da5a8d787b1,1470,FALSE,2589,1119,Radiant
f1424a841a5f844815e4774f50b1c4ae,1546,TRUE,1866,320,Radiant
c3d42128efdda2d893bfb4bba3c08302,1872,TRUE,1981,109,
2b0a1136d387713c06320f83a82b9510,897,FALSE,1773,876,
fb00b40b1f15350219d6bd9dbdea6e83,1956,FALSE,2118,162,
3a80a92eb0273fe341db0cc82a5614a9,2485,TRUE,3095,610,Dire
c6f018157a3e6dfcd1c58614a6cc9db0,255,TRUE,2185,1930,Radiant
81d3286f5281d2a0ecfe5a1ea71de7a5,2692,TRUE,4021,1329,Dire
41ef87217c0397b4ed6597ef75b98015,1277,FALSE,2022,745,Dire
f4318a2f39ce75c9def7d054f8a90a82,1643,TRUE,2056,413,
0c937eed9ff318539e75ca510b15c74c,1789,FALSE,2600,811,Dire
c468df4b9c57b66b275f3a58bade8558,769,TRUE,2131,1362,Radiant
98f96d7ff914e6c3205395032246a8a2,973,TRUE,4290,3317,Dire
7e908fd52c781470a97a54ee74dd95db,2724,TRUE,2771,47,
2bded50f8da3774affa349ebdb6acdb2,2253,TRUE,2638,385,
042fe1743df73a5f7b2e36982d07924e,909,TRUE,1333,424,
bd08a063c0cb0edcf9164de88cf9079f,1005,FALSE,3080,2075,Radiant
be7cc6697fbef18c625966ef2c789f31,889,TRUE,1559,670,Radiant
6f115bfe44be6a01f07a93db250fd09c,1470,TRUE,1587,117,
607ddbd01874571fe5bc8a841c857f90,793,TRUE,2138,1345,Radiant
35916a424c17bcd344984e583923d3dd,741,TRUE,3003,2262,Radiant
6874f494f74738478787603f936adcef,52,TRUE,2850,2798,Dire
bcf739db611c4305f885477d296dedb7,469,FALSE,1030,561,Dire
6e4575139de8d6de85345a67c2419144,93,FALSE,3295,3202,Radiant
976e98044276ef199b0a8ae04885c6f7,740,FALSE,3194,2454,Dire
8f05fc864b113a2fba0b264a0f54944a,1008,TRUE,2672,1664,Dire
48c28a9f24e4dde4a894b548026c80a4,982,TRUE,2122,1140,Radiant
5fbfcb0c1d9aa835e9b7fe0348aabf05,693,TRUE,1997,1304,Radiant
65be1015c1042f6469137e037923544e,1576,FALSE,2928,1352,Radiant
754608da7bebd9442a4dc73b79ced39a,1656,FALSE,1901,245,
788281d9ea30d91cce76af268215dea8,2332,FALSE,2514,182,
2921067b1b95196f6344155c642c6aa1,687,TRUE,1219,532,
3b95a8de5a14296a3e2468e547bd1499,688,TRUE,2618,1930,Radiant
ee05e68fe2c5f4fbc9aa28f9146a3c8b,1927,FALSE,1970,43,
adb647714b20c99df3b569216f4c7ebb,937,TRUE,2077,1140,
b2aec27c3a1792efb7f58956bd6383ad,1650,FALSE,2064,414,
882eae577b2da69c0a71f75495d69ed9,2114,FALSE,2155,41,
ec17de1c0ce54dea9c5f345d4a1895a5,2325,TRUE,2818,493,
e7c4742afb5d62582e02f1287d82ca4a,630,FALSE,1741,1111,
2050ad8a2a669bbfe95cfbfa6e63e953,2067,TRUE,2699,632,Radiant
bd9c8defa63b5150b7cf8afa900fbbb0,1157,TRUE,2244,1087,Radiant
d5b9eeb370ad99d1a1eb2c4aad68dec4,136,FALSE,3548,3412,Dire
be86f00b72259d03629047d416b7c387,59,FALSE,2722,2663,Dire
4f00c504b27848278719daf9b8adbfde,1893,TRUE,2021,128,Radiant
6b7160d1d3322808ac1c48292dc9c3fd,277,TRUE,2733,2456,Radiant
fbb80eb8871d7021c73bd57abeaf2a79,22,FALSE,1719,1697,Dire
f10cadd65071889d6e3f7b23c3a1e643,21,TRUE,1984,1963,
ddb6bc99ba0d039751730b1c58284541,1727,TRUE,2940,1213,Dire
70b794e4d360d65f2afa848d33c9dd90,2333,TRUE,2963,630,Radiant
7e2bb0cbe77483f1931964ed9e7ca879,267,FALSE,2235,1968,Dire
ff958b4ed1899f6e53384d0129f64626,1023,TRUE,1662,639,Radiant
6af4d7630041ab1010669849f169e6bd,776,FALSE,3439,2663,Dire
b74924dd488856a9afa5c3974f4760ca,1747,TRUE,1881,134,
ac74cbd2c2631243b858b88727d49e25,684,TRUE,1751,1067,Radiant
fea2106d0a1a4488b32633fa35734715,753,TRUE,3560,2807,Dire
b34d28775981af6eeb42688607ba562f,1452,FALSE,2739,1287,Radiant
6d657d4925a7d5061bc57a775a68aa8a,1089,FALSE,3274,2185,Dire
ae588fc356ce88942f8290920a64e5f6,380,TRUE,1611,1231,Radiant
6a948437547ed9469758254d444f7322,1288,FALSE,3000,1712,Radiant
98083f3ba62635c9e1b79a2899bcf4c1,2481,TRUE,2791,310,Radiant
bc081fcfe55e9de69c150106a275834a,689,FALSE,2327,1638,Dire
db9e45e279511a14c1b393798d20834e,2204,FALSE,2330,126,
d97103a3bb9d2b000500f64974195daf,618,TRUE,1588,970,
379e609c18eac81b43a64b8a69135774,1379,TRUE,2236,857,Radiant
c0c7a72566798ac5744c582179f1c9da,1037,TRUE,1343,306,
8ba786299efeba2b17c2a772aceaa3de,294,FALSE,2303,2009,
46481256f603488b280a154b588deed0,1640,TRUE,1959,319,Radiant
c1aabbdfa2be41f3c538bffa21cd460d,2048,TRUE,2547,499,
a117e44030699a9cc05a1dee13be6e75,131,FALSE,1613,1482,Dire
68a72cd009bdeb4b943743c82625ab1f,1901,TRUE,2193,292,
e970b3ce596590fcf7a070ff42e0e1bd,1335,FALSE,1893,558,
86af73098b2bb2b835d4fce7abcde9f9,271,FALSE,1610,1339,Dire
47d0bbf475ca4f09f8adaa4efab4ca3a,926,FALSE,1730,804,
6b018be268b4d66330de047987d2b82d,2670,TRUE,4952,2282,Dire
7f0de7cf30497cf3f9897a1b19765e1f,323,FALSE,3672,3349,Dire
938f77a6c87f7c91524837a70d37f383,549,FALSE,2507,1958,Dire
6bcb006a88aadf6428718561fd8ce8bf,625,TRUE,2756,2131,Radiant
a5c686d8cafcc92665d9c815dc1f9c72,2601,TRUE,2687,86,
b773a08dad5b63ed58069224b03b19e2,1303,FALSE,1866,563,
9350fd76078ec5b6406f729fc909af5b,288,FALSE,1471,1183,
63107d0efbae6d1702dc3fa359c8307a,1462,TRUE,1888,426,Radiant
bcebecd06d4bb81f61032357102d3b59,572,FALSE,2545,1973,Dire
da5c15ca600941e83e733027147852da,342,FALSE,3649,3307,Radiant
03138ab516da493792444640d2da421b,183,FALSE,2554,2371,Radiant
0d14a0e1272db1fb8d584a820bd4b3d0,1881,TRUE,1930,49,
9fc8d3cd44c69d332173f8a5fcb2b910,880,TRUE,2124,1244,Radiant
c78ae11ae9865abc823bf61f847cb3d8,1493,FALSE,1541,48,
2a338cb7db5186508cebbe8a69785f06,82,FALSE,2286,2204,Dire
7bb2a521580a6de807573b79a40b9e36,760,FALSE,2273,1513,Dire
8dab82ef65a1741d21dc51d67c0c46b0,354,FALSE,1831,1477,
1c3a663ced6a662fcac362bff4ebe4b1,810,FALSE,2178,1368,Dire
27e9dec90ec8e2c52bc79abd5c72f4dd,759,TRUE,1584,825,
1edc611322101eb29c6426f87912c9fe,1749,TRUE,1917,168,
ef3154b383b77aa7f96301b9ed6189f0,77,FALSE,2054,1977,
f22ae371888c561478831dd82eab3dcf,2377,FALSE,2712,335,Dire
2ef27dbfef8b0036cd6a6c12eee53f4c,252,FALSE,1727,1475,
94086087da461a4376d21ac63f5d57fa,1156,TRUE,1750,594,
8fec49f367685bfb108ad071d3a2864e,1616,FALSE,1921,305,Dire
83ad639c0f912602b091eee7cf69fbd0,6,FALSE,1171,1165,
58a7889950d4196bf292e19dd32cc65a,815,TRUE,1816,1001,Radiant
c1cf3ab6f78b28fbba46537b74216eb3,957,FALSE,2186,1229,Radiant
536ec481935cfd16e16446416a46f05c,724,FALSE,2255,1531,Dire
6e7003445ff6014b556677722c4c4b35,2018,FALSE,2620,602,Dire
5734c79a3296cfca3af6123a50038d7a,1035,FALSE,2726,1691,Dire
57c7d1de3bf7547c28d015a3af071b89,242,TRUE,2889,2647,Dire
217686724ace22780caf69919d6f84a8,1521,FALSE,3540,2019,Radiant
b57f74d059586f4e5fcabb5b32da837a,29,TRUE,1703,1674,
9e7edc37e1463a7be3153ef7fb5909cf,1002,TRUE,1707,705,
8700000cd10503a0d5d356d80eefff01,1562,TRUE,2198,636,Radiant
3ba6347594fbafd235adcf59424bfa44,126,TRUE,1803,1677,Radiant
b91d3362cda032112ac927267c7a065b,734,TRUE,1521,787,
e07a364ab52840c62ba2d7a81c1d54da,744,TRUE,3031,2287,Radiant
d328063ed73c12226bff6d210bbf34f6,1019,TRUE,2323,1304,Radiant
610eedb4cea07ac9de67000392caa37d,2190,FALSE,2278,88,
a9bfc5b29e81338dc7dbb37abb70f900,2287,FALSE,2973,686,Radiant
befc3def4025d0bf2609d52a0b3d3f28,1272,FALSE,2623,1351,Dire
820ade57c7eed0f8e17b086bdc49b023,1497,TRUE,2105,608,
642793cb9c9a7ff5895c51adcb53cf4a,1307,TRUE,2866,1559,Dire
0d94b5c9627dd9cafc6142bd260bc776,257,TRUE,2163,1906,Radiant
5e2fd764f1e9871a672842ffe3bdfaa8,1252,TRUE,3969,2717,Radiant
9337efc9d49b5aa8b64eb0a3873ca3ab,588,TRUE,2574,1986,
8181fb8cad62d897062ba67fbab47e63,743,FALSE,1254,511,Dire
0f3512631f919792901d42e6d4c945c3,1938,TRUE,2679,741,Radiant
fc401daf221cca9ec6cc8677f159b4b9,103,FALSE,1553,1450,
fd52b9357d51ff875d4942358716f177,2633,TRUE,2783,150,
ba0921b558cd2f7fb36080faae882c99,798,TRUE,1886,1088,
366019177d57fa628f43e48bd96294af,854,FALSE,1705,851,Dire
f109c9d05a56963803c8382599de6347,1828,FALSE,2939,1111,Dire
05e51d5f892bd6e6a3d55e65a7b723be,1118,FALSE,2552,1434,Dire
52f5a4ca0f63e95b74b61b43c400bc3d,1717,TRUE,2030,313,
cbbdca76598bd8b03f09edb872ecedcb,1198,TRUE,1305,107,
c468a856176a5898fea6316b3b5d70a4,195,FALSE,2452,2257,Dire
c90fa3ced8b3916b3146f144f625ef1a,454,TRUE,2333,1879,Radiant
688bc014ac9a6d9c7bad9ed85c1d374a,1589,TRUE,1874,285,
faedee122adb983440bb0023e42473e8,199,FALSE,1159,960,
6b59b3847d2425f561d5bb42decb1069,700,FALSE,1600,900,Dire
45e5cdecd209afc5bb87bc03eeb5c9f1,1171,FALSE,2242,1071,Dire
09798d7889d6433b093bd143284d324b,108,TRUE,2345,2237,Radiant
f2fb36f7beabd36396641e53e1555636,1300,FALSE,2311,1011,Dire
663d46cd739236495f61d53010c3993b,782,FALSE,1317,535,
8d7c08a87b803223420234676b146f0a,543,FALSE,967,424,
e4fe052f0544009d5260a56dcc3d130e,644,TRUE,3126,2482,Radiant
e5482015215991925f2999b304dea671,767,FALSE,912,145,
a25d50a6a8f01a75d0a276331688fdb1,632,FALSE,1497,865,
5f8c6697f83323ea4b2e468db09d2002,178,FALSE,3164,2986,Dire
20581800fae401e1e80104ba334df7fa,682,FALSE,3073,2391,Dire
6dd88eea2ba02fd83a73a1c66f3253b1,222,TRUE,1354,1132,
48968eac4c009c605f3fc4a8dabad0b3,633,FALSE,1052,419,Dire
b2756d7558936befee5d07fb065618a5,1133,FALSE,1571,438,Dire
ad9ea6d1f0dd073925a283f0583c9a56,269,FALSE,2952,2683,Radiant
9f2ae78b3f3eded58c75513148c122ea,406,FALSE,2273,1867,Dire
308562ba38132ed9d88facba872ca705,1107,FALSE,2661,1554,Radiant
977356a9ac619967c3d042ec0316731a,32,FALSE,2844,2812,Dire
9cc4a837d79751d5c9e7561d700bf24f,1358,TRUE,3065,1707,Radiant
d73dba7a120fd47b0b73118cb0d6c12c,73,TRUE,1883,1810,Radiant
3e5f077dcc43510692f6baa1d9cf045a,2436,TRUE,2732,296,Radiant
bb676d17ceb193a2ee2f02797817a07d,487,FALSE,1900,1413,
34fd8c194c959847bf21b7a52aa6ce42,1386,FALSE,2514,1128,
117b9d7d380e6b34ebc8e1818bcd42c4,853,TRUE,1843,990,Dire
589acea15a474debac3165efd5a7de9b,1363,TRUE,1555,192,
05091c0f9e3ce83b73fca1dca9613d3c,341,FALSE,1566,1225,
007210fd60988a98763036b4832835ac,751,TRUE,2182,1431,
053347794b37990d892bb45b8286db22,2358,FALSE,2760,402,Dire
e4cac216a4cce0fcbea4e103d3f2c1f9,99,TRUE,2168,2069,Radiant
dd3352b1babd1b5b3b13f198fb77f1aa,303,TRUE,1445,1142,Dire
522437ed04cadd16ad718d8d3a555a09,425,FALSE,2088,1663,
3b69e71c4e2c9936cc0362e64219df48,877,TRUE,2598,1721,Radiant
fa5861359af2a7412e9772b68836a011,1029,FALSE,2926,1897,Dire
0d50d6c00f369a07a40698f08d7f98fa,1163,FALSE,2174,1011,Radiant
038ea06d9d4a301a4f3ae7618c19ead8,768,FALSE,2317,1549,Radiant
fb048b96442c4081541a69527ccf3f2b,1880,TRUE,2502,622,Radiant
3d8fa510ad6e1f2a18f24cffab75c85f,896,TRUE,2214,1318,Radiant
9526de2d661b997f79c5e78029d68c9f,1228,FALSE,2084,856,
1f22c526e29e10b3c75da64f73fe6149,1832,FALSE,2373,541,
674398cafc6d6fa1785a4171f9b1a7ea,1838,TRUE,2256,418,
ecb75a3c75a089d7d94b6e59d7deb719,2171,FALSE,2325,154,
40b359bb8145d4b025aa75a6f4fc1580,1078,FALSE,2005,927,
64c546dacebac065992bc5354b5a5ad1,48,TRUE,2321,2273,Radiant
35124c65d644ac7ab49096976acfddd4,62,FALSE,2988,2926,Radiant
3d5eb3c9699704fb2234d834edfbb981,54,TRUE,2807,2753,Radiant
022a2790a77f45e34fefd0044fc9d3ed,851,FALSE,2802,1951,Dire
54cd5ebc4c67556a9647e2fe11d39437,248,FALSE,2976,2728,Dire
c59b8f99c162d317ba1758798fadb859,863,TRUE,2600,1737,Radiant
108f75bee594de5cb1756ae5d25bb7f6,2162,TRUE,2388,226,Radiant
781b4a83b1b12f06ff7f644b344aff31,1104,FALSE,2705,1601,
9a1b5ccfd777be65b184e7ddce2d3a13,2823,FALSE,3625,802,Dire
6e86eb1927e831c5a120f79a27383562,793,FALSE,3145,2352,Radiant
078befee046d1ac8855b2089fc2eb2f1,15,TRUE,1697,1682,Radiant
da4a7c9a029c6878d6883d6cfbf10ff8,338,FALSE,1094,756,
d7f86cac9519f52a52a92c5c3e23a526,720,FALSE,2073,1353,Dire
7e56a617ca1236442f46b4b05bc31550,98,FALSE,1910,1812,Dire
f3f8024d8cf7e34c9cd330735fde6dff,705,TRUE,2919,2214,Dire
45126d4aa02743d1d737be5cfb9a4fb4,1039,TRUE,1157,118,
472eaa7dd76f48284d379351fc851a71,2225,FALSE,3181,956,Dire
e6afe3b62dc8a6f9c5320f8c41e32bee,899,TRUE,1602,703,
7d77f63af6c8ad61397d8ff4e0a1de78,581,TRUE,1912,1331,Radiant
76d2652f88960e6681fb6b772ab4e3fc,56,FALSE,2492,2436,Dire
